0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.00154037,-0.00307836,-0.0046116,-0.00613773,-0.0076544,-0.00915927,-0.01065,-0.0121243,-0.01358,-0.0150147,-0.0164262,-0.0178124,-0.0191711,-0.0205003,-0.0217979,-0.0230619,-0.0242903,-0.0254812,-0.0266329,-0.0277435,-0.0288113,-0.0298347,-0.0308121,-0.0317419,-0.0326229,-0.0334535,-0.0342325,-0.0349588,-0.0356312,-0.0362486,-0.0368101,-0.0373149,-0.0377621,-0.0381511,-0.0384813,-0.0387521,-0.0389632,-0.0391142,-0.0392049,-0.0392352,-0.0392049,-0.0391142,-0.0389632,-0.0387521,-0.0384813,-0.0381511,-0.0377621,-0.0373149,-0.0368101,-0.0362486,-0.0356312,-0.0349588,-0.0342325,-0.0334535,-0.0326229,-0.0317419,-0.0308121,-0.0298347,-0.0288113,-0.0277435,-0.0266329,-0.0254812,-0.0242903,-0.0230619,-0.0217979,-0.0205003,-0.0191711,-0.0178124,-0.0164262,-0.0150147,-0.01358,-0.0121243,-0.01065,-0.00915927,-0.0076544,-0.00613773,-0.0046116,-0.00307836,-0.00154037,-1.27128e-18,0.00154037,0.00307836,0.0046116,0.00613773,0.0076544,0.00915927,0.01065,0.0121243,0.01358,0.0150147,0.0164262,0.0178124,0.0191711,0.0205003,0.0217979,0.0230619,0.0242903,0.0254812,0.0266329,0.0277435,0.0288113,0.0298347,0.0308121,0.0317419,0.0326229,0.0334535,0.0342325,0.0349588,0.0356312,0.0362486,0.0368101,0.0373149,0.0377621,0.0381511,0.0384813,0.0387521,0.0389632,0.0391142,0.0392049,0.0392352,0.0392049,0.0391142,0.0389632,0.0387521,0.0384813,0.0381511,0.0377621,0.0373149,0.0368101,0.0362486,0.0356312,0.0349588,0.0342325,0.0334535,0.0326229,0.0317419,0.0308121,0.0298347,0.0288113,0.0277435,0.0266329,0.0254812,0.0242903,0.0230619,0.0217979,0.0205003,0.0191711,0.0178124,0.0164262,0.0150147,0.01358,0.0121243,0.01065,0.00915927,0.0076544,0.00613773,0.0046116,0.00307836,0.00154037,0
0,-0.00307836,-0.00615197,-0.00921609,-0.012266,-0.015297,-0.0183044,-0.0212836,-0.02423,-0.027139,-0.0300062,-0.0328271,-0.0355973,-0.0383127,-0.040969,-0.0435622,-0.0460882,-0.0485431,-0.0509231,-0.0532247,-0.0554441,-0.0575781,-0.0596233,-0.0615766,-0.0634349,-0.0651954,-0.0668554,-0.0684123,-0.0698637,-0.0712074,-0.0724413,-0.0735635,-0.0745722,-0.075466,-0.0762434,-0.0769032,-0.0774445,-0.0778664,-0.0781682,-0.0783494,-0.0784099,-0.0783494,-0.0781682,-0.0778664,-0.0774445,-0.0769032,-0.0762434,-0.075466,-0.0745722,-0.0735635,-0.0724413,-0.0712074,-0.0698637,-0.0684123,-0.0668554,-0.0651954,-0.0634349,-0.0615766,-0.0596233,-0.0575781,-0.0554441,-0.0532247,-0.0509231,-0.0485431,-0.0460882,-0.0435622,-0.040969,-0.0383127,-0.0355973,-0.0328271,-0.0300062,-0.027139,-0.02423,-0.0212836,-0.0183044,-0.015297,-0.012266,-0.00921609,-0.00615197,-0.00307836,-1.45711e-17,0.00307836,0.00615197,0.00921609,0.012266,0.015297,0.0183044,0.0212836,0.02423,0.027139,0.0300062,0.0328271,0.0355973,0.0383127,0.040969,0.0435622,0.0460882,0.0485431,0.0509231,0.0532247,0.0554441,0.0575781,0.0596233,0.0615766,0.0634349,0.0651954,0.0668554,0.0684123,0.0698637,0.0712074,0.0724413,0.0735635,0.0745722,0.075466,0.0762434,0.0769032,0.0774445,0.0778664,0.0781682,0.0783494,0.0784099,0.0783494,0.0781682,0.0778664,0.0774445,0.0769032,0.0762434,0.075466,0.0745722,0.0735635,0.0724413,0.0712074,0.0698637,0.0684123,0.0668554,0.0651954,0.0634349,0.0615766,0.0596233,0.0575781,0.0554441,0.0532247,0.0509231,0.0485431,0.0460882,0.0435622,0.040969,0.0383127,0.0355973,0.0328271,0.0300062,0.027139,0.02423,0.0212836,0.0183044,0.015297,0.012266,0.00921609,0.00615197,0.00307836,0
0,-0.0046116,-0.00921609,-0.0138064,-0.0183754,-0.022916,-0.0274213,-0.0318844,-0.0362983,-0.0406562,-0.0449514,-0.0491773,-0.0533274,-0.0573952,-0.0613746,-0.0652593,-0.0690434,-0.072721,-0.0762865,-0.0797344,-0.0830593,-0.0862562,-0.0893201,-0.0922462,-0.0950301,-0.0976674,-0.100154,-0.102487,-0.104661,-0.106674,-0.108522,-0.110203,-0.111715,-0.113053,-0.114218,-0.115207,-0.116017,-0.116649,-0.117102,-0.117373,-0.117464,-0.117373,-0.117102,-0.116649,-0.116017,-0.115207,-0.114218,-0.113053,-0.111715,-0.110203,-0.108522,-0.106674,-0.104661,-0.102487,-0.100154,-0.0976674,-0.0950301,-0.0922462,-0.0893201,-0.0862562,-0.0830593,-0.0797344,-0.0762865,-0.072721,-0.0690434,-0.0652593,-0.0613746,-0.0573952,-0.0533274,-0.0491773,-0.0449514,-0.0406562,-0.0362983,-0.0318844,-0.0274213,-0.022916,-0.0183754,-0.0138064,-0.00921609,-0.0046116,-3.46237e-18,0.0046116,0.00921609,0.0138064,0.0183754,0.022916,0.0274213,0.0318844,0.0362983,0.0406562,0.0449514,0.0491773,0.0533274,0.0573952,0.0613746,0.0652593,0.0690434,0.072721,0.0762865,0.0797344,0.0830593,0.0862562,0.0893201,0.0922462,0.0950301,0.0976674,0.100154,0.102487,0.104661,0.106674,0.108522,0.110203,0.111715,0.113053,0.114218,0.115207,0.116017,0.116649,0.117102,0.117373,0.117464,0.117373,0.117102,0.116649,0.116017,0.115207,0.114218,0.113053,0.111715,0.110203,0.108522,0.106674,0.104661,0.102487,0.100154,0.0976674,0.0950301,0.0922462,0.0893201,0.0862562,0.0830593,0.0797344,0.0762865,0.072721,0.0690434,0.0652593,0.0613746,0.0573952,0.0533274,0.0491773,0.0449514,0.0406562,0.0362983,0.0318844,0.0274213,0.022916,0.0183754,0.0138064,0.00921609,0.0046116,0
0,-0.00613773,-0.012266,-0.0183754,-0.0244564,-0.0304997,-0.036496,-0.042436,-0.0483106,-0.0541107,-0.0598273,-0.0654517,-0.0709752,-0.0763892,-0.0816855,-0.0868558,-0.0918922,-0.0967869,-0.101532,-0.106121,-0.110546,-0.114801,-0.118879,-0.122774,-0.126479,-0.129989,-0.133299,-0.136403,-0.139297,-0.141976,-0.144436,-0.146673,-0.148685,-0.150467,-0.152017,-0.153332,-0.154412,-0.155253,-0.155854,-0.156216,-0.156336,-0.156216,-0.155854,-0.155253,-0.154412,-0.153332,-0.152017,-0.150467,-0.148685,-0.146673,-0.144436,-0.141976,-0.139297,-0.136403,-0.133299,-0.129989,-0.126479,-0.122774,-0.118879,-0.114801,-0.110546,-0.106121,-0.101532,-0.0967869,-0.0918922,-0.0868558,-0.0816855,-0.0763892,-0.0709752,-0.0654517,-0.0598273,-0.0541107,-0.0483106,-0.042436,-0.036496,-0.0304997,-0.0244564,-0.0183754,-0.012266,-0.00613773,-2.96088e-17,0.00613773,0.012266,0.0183754,0.0244564,0.0304997,0.036496,0.042436,0.0483106,0.0541107,0.0598273,0.0654517,0.0709752,0.0763892,0.0816855,0.0868558,0.0918922,0.0967869,0.101532,0.106121,0.110546,0.114801,0.118879,0.122774,0.126479,0.129989,0.133299,0.136403,0.139297,0.141976,0.144436,0.146673,0.148685,0.150467,0.152017,0.153332,0.154412,0.155253,0.155854,0.156216,0.156336,0.156216,0.155854,0.155253,0.154412,0.153332,0.152017,0.150467,0.148685,0.146673,0.144436,0.141976,0.139297,0.136403,0.133299,0.129989,0.126479,0.122774,0.118879,0.114801,0.110546,0.106121,0.101532,0.0967869,0.0918922,0.0868558,0.0816855,0.0763892,0.0709752,0.0654517,0.0598273,0.0541107,0.0483106,0.042436,0.036496,0.0304997,0.0244564,0.0183754,0.012266,0.00613773,0
0,-0.0076544,-0.015297,-0.022916,-0.0304997,-0.0380364,-0.0455144,-0.0529222,-0.0602484,-0.0674817,-0.074611,-0.0816252,-0.0885136,-0.0952655,-0.10187,-0.108318,-0.114599,-0.120703,-0.126622,-0.132344,-0.137863,-0.143169,-0.148255,-0.153112,-0.157732,-0.16211,-0.166237,-0.170109,-0.173718,-0.177059,-0.180127,-0.182917,-0.185425,-0.187648,-0.189581,-0.191222,-0.192568,-0.193616,-0.194367,-0.194818,-0.194968,-0.194818,-0.194367,-0.193616,-0.192568,-0.191222,-0.189581,-0.187648,-0.185425,-0.182917,-0.180127,-0.177059,-0.173718,-0.170109,-0.166237,-0.16211,-0.157732,-0.153112,-0.148255,-0.143169,-0.137863,-0.132344,-0.126622,-0.120703,-0.114599,-0.108318,-0.10187,-0.0952655,-0.0885136,-0.0816252,-0.074611,-0.0674817,-0.0602484,-0.0529222,-0.0455144,-0.0380364,-0.0304997,-0.022916,-0.015297,-0.0076544,-5.881e-18,0.0076544,0.015297,0.022916,0.0304997,0.0380364,0.0455144,0.0529222,0.0602484,0.0674817,0.074611,0.0816252,0.0885136,0.0952655,0.10187,0.108318,0.114599,0.120703,0.126622,0.132344,0.137863,0.143169,0.148255,0.153112,0.157732,0.16211,0.166237,0.170109,0.173718,0.177059,0.180127,0.182917,0.185425,0.187648,0.189581,0.191222,0.192568,0.193616,0.194367,0.194818,0.194968,0.194818,0.194367,0.193616,0.192568,0.191222,0.189581,0.187648,0.185425,0.182917,0.180127,0.177059,0.173718,0.170109,0.166237,0.16211,0.157732,0.153112,0.148255,0.143169,0.137863,0.132344,0.126622,0.120703,0.114599,0.108318,0.10187,0.0952655,0.0885136,0.0816252,0.074611,0.0674817,0.0602484,0.0529222,0.0455144,0.0380364,0.0304997,0.022916,0.015297,0.0076544,0
0,-0.00915927,-0.0183044,-0.0274213,-0.036496,-0.0455144,-0.0544625,-0.0633268,-0.0720933,-0.0807487,-0.0892796,-0.0976728,-0.105915,-0.113995,-0.121898,-0.129614,-0.13713,-0.144434,-0.151515,-0.158363,-0.164967,-0.171317,-0.177402,-0.183214,-0.188743,-0.193981,-0.19892,-0.203552,-0.207871,-0.211869,-0.21554,-0.218879,-0.22188,-0.22454,-0.226853,-0.228816,-0.230427,-0.231682,-0.23258,-0.233119,-0.233299,-0.233119,-0.23258,-0.231682,-0.230427,-0.228816,-0.226853,-0.22454,-0.22188,-0.218879,-0.21554,-0.211869,-0.207871,-0.203552,-0.19892,-0.193981,-0.188743,-0.183214,-0.177402,-0.171317,-0.164967,-0.158363,-0.151515,-0.144434,-0.13713,-0.129614,-0.121898,-0.113995,-0.105915,-0.0976728,-0.0892796,-0.0807487,-0.0720933,-0.0633268,-0.0544625,-0.0455144,-0.036496,-0.0274213,-0.0183044,-0.00915927,-4.48744e-17,0.00915927,0.0183044,0.0274213,0.036496,0.0455144,0.0544625,0.0633268,0.0720933,0.0807487,0.0892796,0.0976728,0.105915,0.113995,0.121898,0.129614,0.13713,0.144434,0.151515,0.158363,0.164967,0.171317,0.177402,0.183214,0.188743,0.193981,0.19892,0.203552,0.207871,0.211869,0.21554,0.218879,0.22188,0.22454,0.226853,0.228816,0.230427,0.231682,0.23258,0.233119,0.233299,0.233119,0.23258,0.231682,0.230427,0.228816,0.226853,0.22454,0.22188,0.218879,0.21554,0.211869,0.207871,0.203552,0.19892,0.193981,0.188743,0.183214,0.177402,0.171317,0.164967,0.158363,0.151515,0.144434,0.13713,0.129614,0.121898,0.113995,0.105915,0.0976728,0.0892796,0.0807487,0.0720933,0.0633268,0.0544625,0.0455144,0.036496,0.0274213,0.0183044,0.00915927,0
0,-0.01065,-0.0212836,-0.0318844,-0.042436,-0.0529222,-0.0633268,-0.0736337,-0.0838271,-0.0938912,-0.103811,-0.11357,-0.123154,-0.132548,-0.141738,-0.15071,-0.159449,-0.167942,-0.176176,-0.184138,-0.191817,-0.1992,-0.206275,-0.213033,-0.219462,-0.225553,-0.231296,-0.236682,-0.241703,-0.246352,-0.250621,-0.254503,-0.257993,-0.261085,-0.263775,-0.266058,-0.26793,-0.26939,-0.270434,-0.271061,-0.27127,-0.271061,-0.270434,-0.26939,-0.26793,-0.266058,-0.263775,-0.261085,-0.257993,-0.254503,-0.250621,-0.246352,-0.241703,-0.236682,-0.231296,-0.225553,-0.219462,-0.213033,-0.206275,-0.1992,-0.191817,-0.184138,-0.176176,-0.167942,-0.159449,-0.15071,-0.141738,-0.132548,-0.123154,-0.11357,-0.103811,-0.0938912,-0.0838271,-0.0736337,-0.0633268,-0.0529222,-0.042436,-0.0318844,-0.0212836,-0.01065,-8.35628e-18,0.01065,0.0212836,0.0318844,0.042436,0.0529222,0.0633268,0.0736337,0.0838271,0.0938912,0.103811,0.11357,0.123154,0.132548,0.141738,0.15071,0.159449,0.167942,0.176176,0.184138,0.191817,0.1992,0.206275,0.213033,0.219462,0.225553,0.231296,0.236682,0.241703,0.246352,0.250621,0.254503,0.257993,0.261085,0.263775,0.266058,0.26793,0.26939,0.270434,0.271061,0.27127,0.271061,0.270434,0.26939,0.26793,0.266058,0.263775,0.261085,0.257993,0.254503,0.250621,0.246352,0.241703,0.236682,0.231296,0.225553,0.219462,0.213033,0.206275,0.1992,0.191817,0.184138,0.176176,0.167942,0.159449,0.15071,0.141738,0.132548,0.123154,0.11357,0.103811,0.0938912,0.0838271,0.0736337,0.0633268,0.0529222,0.042436,0.0318844,0.0212836,0.01065,0
0,-0.0121243,-0.02423,-0.0362983,-0.0483106,-0.0602484,-0.0720933,-0.0838271,-0.0954316,-0.106889,-0.118181,-0.129292,-0.140203,-0.150898,-0.16136,-0.171573,-0.181522,-0.191191,-0.200565,-0.209629,-0.218371,-0.226776,-0.234831,-0.242524,-0.249843,-0.256777,-0.263315,-0.269447,-0.275163,-0.280456,-0.285315,-0.289735,-0.293708,-0.297228,-0.30029,-0.302889,-0.305021,-0.306682,-0.307871,-0.308585,-0.308823,-0.308585,-0.307871,-0.306682,-0.305021,-0.302889,-0.30029,-0.297228,-0.293708,-0.289735,-0.285315,-0.280456,-0.275163,-0.269447,-0.263315,-0.256777,-0.249843,-0.242524,-0.234831,-0.226776,-0.218371,-0.209629,-0.200565,-0.191191,-0.181522,-0.171573,-0.16136,-0.150898,-0.140203,-0.129292,-0.118181,-0.106889,-0.0954316,-0.0838271,-0.0720933,-0.0602484,-0.0483106,-0.0362983,-0.02423,-0.0121243,-5.74779e-17,0.0121243,0.02423,0.0362983,0.0483106,0.0602484,0.0720933,0.0838271,0.0954316,0.106889,0.118181,0.129292,0.140203,0.150898,0.16136,0.171573,0.181522,0.191191,0.200565,0.209629,0.218371,0.226776,0.234831,0.242524,0.249843,0.256777,0.263315,0.269447,0.275163,0.280456,0.285315,0.289735,0.293708,0.297228,0.30029,0.302889,0.305021,0.306682,0.307871,0.308585,0.308823,0.308585,0.307871,0.306682,0.305021,0.302889,0.30029,0.297228,0.293708,0.289735,0.285315,0.280456,0.275163,0.269447,0.263315,0.256777,0.249843,0.242524,0.234831,0.226776,0.218371,0.209629,0.200565,0.191191,0.181522,0.171573,0.16136,0.150898,0.140203,0.129292,0.118181,0.106889,0.0954316,0.0838271,0.0720933,0.0602484,0.0483106,0.0362983,0.02423,0.0121243,0
0,-0.01358,-0.027139,-0.0406562,-0.0541107,-0.0674817,-0.0807487,-0.0938912,-0.106889,-0.119722,-0.13237,-0.144814,-0.157035,-0.169014,-0.180732,-0.192172,-0.203315,-0.214145,-0.224644,-0.234797,-0.244588,-0.254002,-0.263024,-0.271641,-0.279839,-0.287605,-0.294928,-0.301796,-0.308199,-0.314127,-0.31957,-0.32452,-0.32897,-0.332913,-0.336343,-0.339253,-0.341641,-0.343502,-0.344834,-0.345633,-0.3459,-0.345633,-0.344834,-0.343502,-0.341641,-0.339253,-0.336343,-0.332913,-0.32897,-0.32452,-0.31957,-0.314127,-0.308199,-0.301796,-0.294928,-0.287605,-0.279839,-0.271641,-0.263024,-0.254002,-0.244588,-0.234797,-0.224644,-0.214145,-0.203315,-0.192172,-0.180732,-0.169014,-0.157035,-0.144814,-0.13237,-0.119722,-0.106889,-0.0938912,-0.0807487,-0.0674817,-0.0541107,-0.0406562,-0.027139,-0.01358,-8.95584e-18,0.01358,0.027139,0.0406562,0.0541107,0.0674817,0.0807487,0.0938912,0.106889,0.119722,0.13237,0.144814,0.157035,0.169014,0.180732,0.192172,0.203315,0.214145,0.224644,0.234797,0.244588,0.254002,0.263024,0.271641,0.279839,0.287605,0.294928,0.301796,0.308199,0.314127,0.31957,0.32452,0.32897,0.332913,0.336343,0.339253,0.341641,0.343502,0.344834,0.345633,0.3459,0.345633,0.344834,0.343502,0.341641,0.339253,0.336343,0.332913,0.32897,0.32452,0.31957,0.314127,0.308199,0.301796,0.294928,0.287605,0.279839,0.271641,0.263024,0.254002,0.244588,0.234797,0.224644,0.214145,0.203315,0.192172,0.180732,0.169014,0.157035,0.144814,0.13237,0.119722,0.106889,0.0938912,0.0807487,0.0674817,0.0541107,0.0406562,0.027139,0.01358,0
